,User ID,Idade Cliente,Genero,UF,Categoria Produto,Tempo_Site,Paginas_Visitadas,Valor_Carrinho,Frete,Usou Cupom,Comprou,Status Pedido,Qtd Itens
1449,1294.0,22,Masculino,SP,roupas ,0,100,50,,SIM,cancelado,PAGO,0
1450,1754.0,35,,,roupas ,15,4,300,0,nao,0,,0
1451,1185.0,25,,CE,Roupas,2,8,50,,Sim ,0,,2
1452,1636.0,22,f,PE,Roupas,25,5,300,25.5,NAO,nao,PAGO,3
1453,1529.0,30,f,RJ,Roupas,15,8,quatrocentos,R$ 30,Sim ,0,cancelado,4
1454,1020.0,30,Masculino,ce,,25,4,100,10,não,sim,cancelado,0
1455,1910.0,30,m,ce,eletronicos,15,1,50,10,sim,0,pendente,4
1456,1866.0,30,,ce,Eletronicos,,4,R$ 400,25.5,Sim ,nao,cancelado,2
1457,1793.0,25,  M,PE,eletronicos,10,3,150,25.5,,cancelado,,2
1458,1099.0,55,Masculino,,Casa,10,100,150,10,,0,pendente,4
1459,1751.0, 35 ,m,RJ,Eletronicos,-5,5,300.0,25.5,Sim ,1,,3
1460,1477.0,35,Masculino,PE,Roup@,5,4,R$ 400,R$ 30,sim,1,pendente,1
1461,1939.0,30,m,CE,Roupas,,0,R$400,25.5,nao,0,,
1462,1525.0,,Masculino,XX,eletronicos,999,5,quatrocentos,R$ 30,SIM,0,pago,4
1463,1333.0,22,M,CE,ELETRONICOS,0,3,R$ 400,25.5,nao,0,PAGO,2
1464,1001.0,22,Feminino,SP,Casa,,2,150,10,,0,,3
1465,1374.0,35,f,XX,Roup@,10,0,50,0,,nao,pago,10
1466,1292.0,55,f,CE,Roup@,15,2,quatrocentos,20,não,sim,pago,0
1467,1836.0,trinta,,RJ,casa,-5,0,200,10,nao,1,cancelado,
1468,2004.0,trinta,F, sp ,casa,2,5,300.0,,Sim ,1,,10
1469,1552.0, 35 ,f, sp ,Roup@,2,0,50,20,Sim ,cancelado,pendente,3
1470,1317.0,55,F, sp ,Eletronicos,2,5,150,25.5,SIM,0,pendente,3
1471,1380.0,35,M,SP,mercado,999,1,300,25.5,não,0,cancelado,
1472,1013.0,trinta,m,SP,Casa,0,2,R$ 400,0,sim,nao,cancelado,
1473,1503.0,trinta,, sp ,casa,10,6,quatrocentos,25.5,sim,nao,pendente,4
1474,1230.0,trinta,Feminino,ce,roupas ,-5,3,300,,NAO,0,,3
1475,1129.0,42,  M,XX,,0,0,300,20,não,1,,0
1476,1837.0,,F,XX,Roupas,25,5,300,10,não,nao,,
1477,1890.0,25,Feminino,ce,Casa,10,3,150,10,Sim ,nao,,10
1478,1027.0,35,,,,15,8,100,,NAO,nao,cancelado,4
1479,1065.0,30,, sp ,Roup@,2,0,0,R$ 30,sim,1,PAGO,2
1480,1260.0,18,f,ce,Roup@,,4,50,0,,nao,PAGO,
1481,1459.0,18,Feminino,PE,ELETRONICOS,25,100,50,,,1,pendente,0
1482,1300.0,55,Masculino,XX,,5,6,quatrocentos,20,,sim,PAGO,4
1483,1918.0,35,,PE,mercado,,1,300.0,25.5,não,1,,
1484,1286.0,35,,ce,Roupas,-5,5,,gratis,não,1,cancelado,4
1485,2033.0,18,F,ce,roupas ,999,5,300,0,SIM,sim,,
1486,1629.0, 35 ,  M,CE,Mercado,10,8,R$ 400,0,sim,1,pago,1
1487,1269.0,18,  M,CE,casa,-5,8,R$400,gratis,SIM,0,cancelado,0
1488,1591.0,35,M,RJ,ELETRONICOS,2,6,200,,,cancelado,pago,3
1489,1843.0,trinta,M,RJ,Roup@,0,0,,10,NAO,0,pago,0
1490,1861.0, 35 ,f,SP,mercado,0,2,100,R$ 30,não,1,pendente,
1491,1132.0,30,Masculino,SP,Eletronicos,0,8,150,10,NAO,sim,pago,0
1492,,30,f, sp ,ELETRONICOS,10,8,,10,nao,cancelado,PAGO,1
1493,1512.0,42,  M,CE,mercado,0,4,R$ 400,gratis,SIM,nao,PAGO,
1494,1312.0,,m, sp ,Casa,10,2,100,25.5,sim,nao,pago,3
1495,1575.0,25,  M,ce,Casa,,4,50,25.5,não,sim,pendente,10
1496,1885.0,30,, sp ,eletronicos,-5,4,300.0,R$ 30,nao,nao,pago,1
1497,1686.0,22,Feminino,ce,ELETRONICOS,15,6,150,R$ 30,nao,sim,cancelado,1
1498,1164.0,18,Feminino,XX,Casa,10,8,R$ 400,20,sim,cancelado,cancelado,1
1499,1304.0,30,,CE,Roup@,0,3,0,20,NAO,1,cancelado,
1500,1155.0,18,,RJ,Casa,,1,R$ 400,10,nao,0,cancelado,0
1501,1619.0,,  M, sp ,mercado,10,3,200,gratis,Sim ,1,pago,10
1502,1956.0,18,Feminino,CE,Mercado,999,100,50,R$ 30,sim,1,,1
1503,1333.0,30,Feminino,XX,casa,0,1,0,0,nao,1,,2
1504,1968.0,trinta,Feminino,PE,Roup@,15,0,300,25.5,sim,sim,,3
1505,1510.0,trinta,,RJ,Roupas,25,2,R$400,,sim,1,cancelado,10
1506,2043.0,42,M,,mercado,10,6,R$400,gratis,não,cancelado,,3
1507,1281.0, 35 ,Masculino,CE,Mercado,5,3,R$400,R$ 30,NAO,0,,10
1508,1796.0,18,m,,Casa,,8,,20,,0,pendente,1
1509,2024.0,55,,CE,roupas ,10,2,150,R$ 30,NAO,0,pendente,10
1510,1118.0,trinta,Feminino,ce,eletronicos,0,4,300,25.5,não,0,pago,0
1511,2058.0,,F,,Mercado,25,100,quatrocentos,R$ 30,sim,sim,,10
1512,1197.0,35,  M, sp ,Casa,999,6,300,25.5,sim,0,pago,
1513,1484.0,30,  M,XX,Mercado,25,4,200,gratis,,1,PAGO,4
1514,2082.0,55,Masculino,,,999,2,50,R$ 30,Sim ,sim,cancelado,
1515,1836.0,30,, sp ,Mercado,25,100,300.0,R$ 30,nao,0,PAGO,4
1516,2008.0,30,Masculino, sp ,mercado,0,4,0,20,sim,sim,PAGO,0
1517,1690.0,42,M, sp ,roupas ,25,100,300,gratis,nao,0,,1
1518,2035.0,42,,ce,Casa,5,2,200,0,SIM,0,pago,2
1519,1489.0, 35 ,f,,roupas ,0,8,200,25.5,nao,cancelado,,2
1520,1275.0,35,F,SP,ELETRONICOS,-5,5,R$ 400,,,sim,,4
1521,1692.0,30,f,XX,mercado,10,0,R$400,,sim,1,,4
1522,1241.0,35,,PE,casa,10,0,300.0,gratis,,nao,cancelado,3
1523,1125.0,22,F,CE,casa,-5,4,quatrocentos,,Sim ,cancelado,pago,1
1524,1216.0,42,f,ce,Mercado,15,4,300,gratis,SIM,0,pago,0
1525,2062.0, 35 ,F,RJ,,5,0,50,,Sim ,1,pago,1
1526,1494.0,25,Masculino,PE,Roup@,,3,50,0,nao,0,pago,1
1527,1426.0,18,m,XX,eletronicos,,8,R$ 400,gratis,Sim ,cancelado,,2
1528,1918.0,18,F,ce,ELETRONICOS,0,0,300,25.5,nao,1,PAGO,10
1529,1150.0,25,,PE,,5,0,R$ 400,,NAO,0,pago,10
1530,1383.0,trinta,Masculino,CE,mercado,10,4,R$400,10,nao,cancelado,,0
1531,1307.0,35,Masculino, sp ,,25,100,R$400,10,não,cancelado,PAGO,2
1532,1745.0,25,M, sp ,Roup@,25,4,,20,Sim ,0,,2
1533,1891.0, 35 ,Feminino,XX,Eletronicos,,0,0,0,sim,1,,3
1534,1374.0,30,  M,CE,eletronicos,10,6,R$ 400,20,NAO,1,PAGO,10
1535,2031.0,25,M,PE,casa,5,5,50,10,,1,cancelado,2
1536,1128.0, 35 ,,,,999,4,R$ 400,0,SIM,sim,cancelado,1
1537,2014.0,42,, sp ,casa,-5,5,300,gratis,nao,1,cancelado,2
1538,1668.0,55,,SP,Roup@,,1,0,gratis,não,0,pendente,10
1539,1516.0,30,  M,PE,ELETRONICOS,10,8,300.0,25.5,NAO,sim,PAGO,3
1540,1085.0,30,Masculino, sp ,eletronicos,0,0,0,R$ 30,Sim ,1,pendente,1
1541,1310.0,22,m,PE,Roup@,25,100,,10,,0,cancelado,2
1542,1426.0,35,,XX,Eletronicos,25,3,0,gratis,,sim,,2
1543,1113.0,30,  M,RJ,mercado,999,100,0,0,NAO,0,cancelado,3
1544,1302.0,55,, sp ,Roup@,2,5,150,R$ 30,sim,0,pago,4
1545,1743.0,55,Feminino,PE,Mercado,2,6,150,R$ 30,sim,cancelado,,
1546,1587.0,42,Masculino,RJ,Casa,10,1,300,gratis,sim,1,cancelado,2
1547,1986.0,25,,RJ,Mercado,5,100,,20,não,0,PAGO,2
1548,1344.0,35,m,SP,eletronicos,5,100,300,20,,0,pendente,
1549,1813.0,18,  M,RJ,,5,6,quatrocentos,20,,sim,pago,2
1550,1800.0,55,F,CE,roupas ,15,0,100,R$ 30,NAO,nao,,1
1551,2024.0, 35 ,m,RJ,Mercado,2,4,quatrocentos,20,,nao,pendente,2
1552,2076.0,18,F,,Casa,,5,300,20,NAO,1,pendente,2
1553,2092.0,22,Masculino,PE,Mercado,25,5,300.0,R$ 30,,sim,pago,0
1554,1360.0,25,  M,RJ,,25,8,,25.5,Sim ,0,pago,
1555,2009.0,25,M,,Roup@,,8,0,20,SIM,cancelado,cancelado,1
1556,1703.0,30,,CE,Casa,25,8,300,25.5,,0,cancelado,
1557,1574.0,55,M,ce,mercado,999,5,quatrocentos,25.5,sim,0,,4
1558,1687.0,42,M,CE,roupas ,2,4,0,gratis,SIM,0,,2
1559,1780.0,trinta,,XX,Roup@,2,0,300.0,R$ 30,,1,,2
1560,1584.0,trinta,Feminino,ce,Eletronicos,15,1,quatrocentos,0,,cancelado,cancelado,4
1561,1588.0,,Feminino,SP,Eletronicos,999,1,200,20,SIM,nao,,3
1562,1488.0,30,,CE,eletronicos,10,6,quatrocentos,0,sim,0,,
1563,1970.0, 35 ,f,XX,,2,2,150,10,,sim,cancelado,4
1564,1493.0,18,,CE,Roupas,,3,0,25.5,,1,cancelado,4
1565,1018.0,,f,RJ,,,4,R$400,,sim,nao,,1
1566,1396.0,22,F, sp ,Mercado,,2,300.0,10,,sim,,10
1567,2000.0,30,, sp ,Casa,,8,50,25.5,Sim ,cancelado,pendente,4
1568,1850.0,25,  M,XX,Roup@,5,1,150,20,não,sim,PAGO,1
1569,1821.0,18,f,CE,Eletronicos,15,3,150,10,sim,cancelado,cancelado,10
1570,1454.0,35,,XX,roupas ,5,2,R$ 400,R$ 30,SIM,0,PAGO,4
1571,1724.0,55,,SP,,-5,100,50,gratis,,1,cancelado,
1572,2088.0,22,, sp ,Roupas,10,0,,10,,1,,2
1573,2099.0,35,M,,roupas ,,3,200,25.5,,cancelado,pendente,2
1574,1710.0,42,  M,ce,,-5,5,quatrocentos,R$ 30,Sim ,0,PAGO,10
1575,1142.0,,Masculino,RJ,Mercado,999,3,R$ 400,25.5,,1,pendente,3
1576,1916.0,55,  M,,ELETRONICOS,,6,300,0,NAO,0,pago,10
1577,1827.0,18,,,Roupas,999,5,150,,,1,PAGO,
1578,1604.0,55,F,PE,casa,-5,2,200,,Sim ,nao,PAGO,4
1579,1304.0,30,f,,ELETRONICOS,,0,50,10,sim,0,,0
1580,1735.0,30,f,ce,ELETRONICOS,2,6,200,gratis,,1,PAGO,4
1581,1290.0,30,F,ce,Mercado,15,3,100,20,nao,1,pago,10
1582,1101.0,42,m,RJ,roupas ,15,1,100,0,sim,sim,pago,
1583,1866.0, 35 ,,XX,mercado,25,5,300.0,10,não,0,pendente,0
1584,1967.0,35,,,Eletronicos,999,2,100,0,Sim ,0,pago,
1585,1973.0,30,Feminino,,Casa,2,2,150,10,sim,1,cancelado,
1586,1841.0,30,F,CE,Casa,0,100,300.0,,SIM,0,,10
1587,1961.0, 35 ,F,CE,Roup@,,8,100,20,SIM,1,PAGO,4
1588,1941.0,30,  M,ce,Roup@,999,6,quatrocentos,20,Sim ,1,pendente,1
1589,2026.0,25,,CE,ELETRONICOS,5,1,quatrocentos,,,cancelado,pendente,2
1590,1084.0,30,,PE,ELETRONICOS,-5,2,50,gratis,não,1,pendente,
1591,1327.0,35,Feminino,CE,mercado,25,8,quatrocentos,0,nao,cancelado,pendente,
1592,1815.0,22,,SP,,5,3,300.0,gratis,Sim ,0,PAGO,0
1593,1453.0,trinta,M,SP,Mercado,2,2,200,10,não,sim,pendente,0
1594,1628.0, 35 ,,PE,Eletronicos,5,6,0,20,SIM,cancelado,PAGO,4
1595,1664.0,25,M,,Casa,0,0,quatrocentos,20,sim,1,pendente,2
1596,1011.0,22,m,SP,,999,0,R$ 400,25.5,NAO,cancelado,pendente,
1597,1303.0,18,,,mercado,10,2,100,25.5,sim,0,,3
1598,1974.0,30,Masculino,,Casa,25,6,,,SIM,1,cancelado,0
1599,1782.0,,,SP,casa,5,5,300.0,gratis,nao,nao,pago,2
1600,1042.0,25,,CE,Roup@,999,8,300,0,,sim,pago,2
1601,1943.0,55,Feminino,,casa,15,4,quatrocentos,,SIM,sim,pago,
1602,1342.0,18,M,SP,Eletronicos,0,2,300,10,sim,sim,cancelado,0
1603,1497.0,18,  M,,Eletronicos,10,3,R$ 400,gratis,sim,0,PAGO,1
1604,1363.0, 35 ,Feminino,RJ,Mercado,999,100,150,20,nao,nao,pago,10
1605,1890.0,30,,CE,Roupas,999,0,150,20,nao,0,pago,1
1606,1426.0,25,  M,CE,ELETRONICOS,10,100,100,20,SIM,1,pago,4
1607,2004.0,42,f,SP,Roup@,,5,0,10,sim,1,PAGO,
1608,1020.0,,  M,XX,mercado,25,5,quatrocentos,,,cancelado,cancelado,10
1609,1406.0,25,F, sp ,Mercado,,8,100,gratis,NAO,cancelado,cancelado,10
1610,1618.0,30,Feminino,SP,mercado,-5,8,0,10,,sim,,4
1611,2014.0,18,Feminino,PE,,10,1,300,R$ 30,NAO,sim,,2
1612,1335.0,35,F,SP,Roupas,0,5,R$ 400,20,Sim ,sim,PAGO,
1613,1398.0,18,f,CE,Mercado,5,0,100,25.5,NAO,0,,0
1614,1792.0,18,,RJ,roupas ,0,8,200,gratis,SIM,0,pago,2
1615,1714.0,trinta,,PE,Casa,25,2,200,25.5,SIM,0,PAGO,2
1616,1050.0,,,ce,ELETRONICOS,10,0,300.0,gratis,Sim ,1,pendente,
1617,1323.0,,,ce,ELETRONICOS,-5,2,,,,1,cancelado,1
1618,1788.0,55,M,XX,ELETRONICOS,15,1,300,20,não,cancelado,pendente,0
1619,1140.0,42,F,,casa,0,3,50,25.5,,0,,1
1620,1469.0,22,f,,Roup@,,3,300.0,25.5,Sim ,1,pago,3
1621,1786.0,,,XX,Mercado,0,6,R$ 400,gratis,não,nao,pendente,
1622,1963.0,22,m,ce,Mercado,15,3,0,R$ 30,não,0,,4
1623,2007.0,,Feminino,,casa,5,8,300,R$ 30,sim,0,pendente,10
1624,1372.0,55,  M,,Eletronicos,,0,,25.5,nao,0,cancelado,1
1625,1493.0,18,,,Roup@,15,3,R$400,25.5,NAO,0,,0
1626,1750.0,22,  M,,Roupas,15,100,300.0,,,1,pendente,
1627,1290.0,30,m, sp ,Roupas,5,1,200,20,não,1,cancelado,0
1628,1105.0,42,Feminino,PE,ELETRONICOS,25,3,quatrocentos,gratis,,1,pago,3
1629,1669.0,22,Masculino,,Mercado,0,3,,gratis,sim,1,pendente,0
1630,1001.0,55,f,,eletronicos,0,8,quatrocentos,0,Sim ,sim,pendente,3
1631,1588.0,30,M,,Eletronicos,10,5,R$400,gratis,,sim,pago,2
1632,1643.0,22,  M,RJ,mercado,,4,50,20,Sim ,nao,,1
1633,1089.0,42,,RJ,ELETRONICOS,-5,2,300.0,25.5,,0,,0
1634,1349.0,,F, sp ,Roupas,10,8,R$400,,,cancelado,,4
1635,2062.0, 35 ,  M, sp ,Roupas,15,3,50,0,,sim,PAGO,1
1636,1908.0,,Feminino, sp ,Roup@,-5,8,,,não,cancelado,,
1637,1158.0, 35 ,Masculino,ce,Eletronicos,999,8,quatrocentos,,,cancelado,pago,3
1638,1958.0,30,f,ce,Eletronicos,0,2,300,25.5,sim,1,,1
1639,1311.0,25,F,SP,eletronicos,15,8,R$400,gratis,SIM,1,pago,1
1640,1444.0,25,Feminino,XX,Roupas,5,6,100,10,,sim,pago,0
1641,1297.0,22,Masculino,PE,Casa,999,4,R$ 400,25.5,nao,1,PAGO,4
1642,1951.0,35,F,RJ,Roup@,2,5,200,R$ 30,nao,nao,pago,2
1643,1035.0,30,  M,,,,0,300.0,gratis,NAO,cancelado,PAGO,4
1644,1558.0,55,Feminino,PE,Mercado,999,5,100,R$ 30,não,cancelado,,10
1645,1890.0,30,,PE,Casa,10,3,R$ 400,20,SIM,0,PAGO,3
1646,1140.0, 35 ,Masculino,,roupas ,15,2,50,R$ 30,,0,,10
1647,1886.0,22,,CE,Roup@,15,6,R$ 400,gratis,NAO,nao,,
1648,1725.0,,,,mercado,5,6,50,0,,0,,4
1649,2049.0,42,M,XX,Mercado,25,8,300.0,R$ 30,SIM,0,cancelado,4
1650,1520.0,55,Masculino,SP,Eletronicos,10,0,50,10,nao,0,,3
1651,1009.0,30,, sp ,,2,4,300.0,,sim,nao,PAGO,
1652,1983.0,42,  M,,Mercado,5,0,0,10,,cancelado,cancelado,
1653,1377.0,55,Feminino,ce,Roup@,-5,1,300,10,não,nao,pago,4
1654,1681.0,30,Feminino, sp ,Roupas,2,6,quatrocentos,R$ 30,SIM,sim,pago,2
1655,1583.0,30,  M,,roupas ,5,6,300.0,20,,cancelado,pendente,1
1656,1151.0, 35 ,M, sp ,Eletronicos,-5,3,150,10,SIM,0,,2
1657,1719.0,18,f,,Casa,2,100,,25.5,SIM,1,pendente,10
1658,2072.0,55,M,,casa,-5,5,,,nao,0,,1
1659,1858.0, 35 ,Feminino,,,999,1,0,20,não,1,,1
1660,1049.0,trinta,f, sp ,roupas ,5,8,300,gratis,sim,sim,,4
1661,1663.0,35,M,,eletronicos,15,3,150,0,sim,sim,PAGO,1
1662,1530.0,22,,RJ,casa,-5,4,100,20,SIM,0,PAGO,3
1663,2083.0,trinta,f,ce,mercado,2,6,150,,sim,nao,pago,2
1664,1856.0,42,Feminino,SP,Casa,0,0,300,,NAO,1,cancelado,1
1665,1145.0,55,  M,,mercado,25,4,200,0,sim,1,pago,4
1666,1914.0,22,,SP,Mercado,0,100,50,0,SIM,1,,4
1667,1992.0,22,, sp ,Roupas,999,0,50,gratis,NAO,1,,4
1668,1241.0,trinta,, sp ,,2,6,100,0,,0,cancelado,0
1669,1580.0,trinta,,ce,Mercado,10,8,300,,não,sim,pago,0
1670,1686.0,18,m,CE,Roupas,,0,300,20,Sim ,1,,4
1671,1482.0,30,F,XX,ELETRONICOS,999,2,0,,nao,0,PAGO,
1672,1672.0,55,Masculino,,,15,5,,0,sim,0,pago,3
1673,, 35 ,M,CE,ELETRONICOS,,8,300.0,10,,sim,pago,4
1674,1660.0,25,m,XX,mercado,-5,0,R$ 400,,NAO,1,pendente,0
1675,1661.0,,M,PE,eletronicos,5,5,300.0,10,Sim ,0,pago,2
1676,1804.0,55,m, sp ,mercado,2,3,,R$ 30,não,sim,pago,1
1677,1418.0,55,f,,ELETRONICOS,2,6,100,10,Sim ,1,cancelado,2
1678,1987.0,55,  M,ce,casa,10,5,300,25.5,,nao,,1
1679,1649.0,22,Masculino,,,5,0,150,10,não,0,cancelado,
1680,1968.0,42,Masculino,ce,casa,15,100,200,10,SIM,0,pago,2
1681,1589.0,22,M,SP,eletronicos,999,100,100,gratis,SIM,0,pago,4
1682,1508.0,42,,PE,,25,6,200,0,nao,0,,10
1683,1440.0,trinta,f,SP,eletronicos,25,4,300,0,nao,1,pago,3
1684,1920.0,25,Masculino,XX,eletronicos,0,4,R$ 400,10,não,0,,3
1685,1769.0,22,F,XX,mercado,25,100,300,0,Sim ,cancelado,,10
1686,1262.0,42,M,RJ,Casa,25,4,R$400,20,nao,1,pago,4
1687,1636.0,22,,XX,Roup@,-5,0,quatrocentos,R$ 30,,0,cancelado,0
1688,1458.0,35,F,CE,,0,100,quatrocentos,,sim,0,,1
1689,1998.0,22,Feminino,CE,Eletronicos,5,5,quatrocentos,10,Sim ,nao,PAGO,10
1690,1699.0,25,M,,eletronicos,2,6,300,R$ 30,nao,1,cancelado,2
1691,1301.0,25,M, sp ,Eletronicos,2,3,150,10,Sim ,sim,PAGO,2
1692,1553.0,42,,SP,,15,5,50,0,,cancelado,cancelado,0
1693,1287.0,42,f, sp ,Casa,5,5,R$400,R$ 30,sim,1,cancelado,4
1694,1620.0,trinta,, sp ,Roup@,0,2,,20,Sim ,0,pago,0
1695,2005.0,25,Masculino,CE,eletronicos,,6,100,10,Sim ,cancelado,,
1696,1035.0,25,  M,ce,eletronicos,999,100,,10,NAO,1,,
1697,1743.0,18,M,,eletronicos,15,8,300.0,0,não,1,pago,3
1698,1352.0,55,Feminino,PE,casa,5,0,150,10,SIM,cancelado,pago,10
1699,1072.0,30,,RJ,Casa,2,2,0,R$ 30,nao,0,pendente,
1700,1647.0,22,M,CE,Eletronicos,-5,100,R$ 400,R$ 30,,nao,pago,
1701,2093.0,30,,SP,Roupas,10,3,150,10,nao,1,,
1702,1424.0,trinta,m,RJ,,0,5,,10,nao,0,pago,4
1703,1998.0,55,M,PE,Roupas,25,8,300,10,não,nao,cancelado,3
1704,1707.0,30,M,XX,Casa,25,4,300.0,25.5,Sim ,0,,1
1705,1560.0,18,Feminino, sp ,eletronicos,5,8,R$ 400,20,sim,1,,
1706,1827.0,30,Feminino,,Roupas,,0,quatrocentos,,sim,0,cancelado,
1707,1955.0,42,M,,Eletronicos,15,4,50,R$ 30,SIM,1,pendente,
1708,1516.0,25,m, sp ,,2,5,R$400,25.5,SIM,1,pendente,0
1709,1427.0,35,  M,XX,,5,3,quatrocentos,,SIM,0,,10
1710,1159.0,trinta,m,PE,Roupas,,5,100,0,sim,cancelado,,1
1711,1148.0, 35 ,m,SP,,-5,0,0,gratis,Sim ,0,PAGO,2
1712,1775.0,,m,,Eletronicos,5,3,50,10,SIM,0,PAGO,1
1713,1066.0,25,  M,,eletronicos,-5,5,R$ 400,R$ 30,SIM,0,,0
1714,2013.0,35,f,PE,eletronicos,15,1,quatrocentos,,,1,,2
1715,1380.0,30,f,RJ,mercado,5,2,300,0,sim,sim,cancelado,3
1716,1057.0,42,m, sp ,ELETRONICOS,15,3,,R$ 30,nao,0,pendente,10
1717,1341.0,30,,RJ,casa,25,1,0,gratis,Sim ,1,,2
1718,1726.0,30,F,CE,,15,100,,,SIM,0,pago,0
1719,1769.0,,f,PE,Roup@,10,100,R$400,10,,cancelado,cancelado,
1720,1613.0,25,,CE,Roup@,0,5,300,R$ 30,Sim ,0,pago,0
1721,1353.0,25,Feminino,SP,Mercado,2,4,quatrocentos,10,NAO,0,cancelado,2
1722,1115.0,30,  M,RJ,casa,999,5,,gratis,nao,1,pendente,3
1723,1661.0, 35 ,  M,,eletronicos,25,4,100,25.5,nao,0,pago,2
1724,1452.0,35,F,PE,Roup@,999,5,300.0,,,cancelado,pendente,10
1725,1286.0,30,f,PE,Eletronicos,15,8,300,gratis,SIM,cancelado,cancelado,1
1726,2016.0,42,Feminino,,Mercado,15,0,100,gratis,,nao,pendente,4
1727,1310.0,25,m,XX,Roupas,25,2,R$ 400,R$ 30,SIM,cancelado,cancelado,0
1728,1207.0,30,,SP,Roupas,25,4,0,,,1,,4
1729,1617.0, 35 ,f,RJ,Mercado,0,0,200,20,sim,1,pago,1
1730,1445.0,30,F,PE,ELETRONICOS,25,8,R$ 400,10,nao,0,cancelado,
1731,1669.0,30,Feminino,PE,roupas ,25,100,100,,,nao,PAGO,4
1732,1632.0,,M,,Eletronicos,999,5,,R$ 30,,1,PAGO,
1733,1054.0,42,Feminino, sp ,Roup@,0,6,quatrocentos,10,NAO,cancelado,,
1734,1911.0,18,M,RJ,ELETRONICOS,5,0,,25.5,NAO,0,,1
1735,2035.0,30,,,Eletronicos,15,5,300,,NAO,sim,pendente,10
1736,1656.0,30,Masculino,,mercado,15,100,200,25.5,não,0,pago,2
1737,1979.0,18,Feminino,,Roup@,25,4,,20,sim,1,,0
1738,1514.0,25,F,ce,mercado,0,0,50,20,sim,cancelado,PAGO,1
1739,1236.0,18,F,RJ,eletronicos,25,3,R$400,20,,1,pendente,
1740,1347.0, 35 ,,PE,casa,0,5,50,25.5,SIM,1,,1
1741,1626.0,22,m,ce,,999,0,200,gratis,sim,0,,2
1742,1629.0, 35 ,Feminino,SP,eletronicos,15,8,50,0,SIM,1,pendente,1
1743,1363.0,30,Masculino,,Roupas,10,1,quatrocentos,10,,1,cancelado,0
1744,1320.0,22,f,RJ,ELETRONICOS,,4,R$400,10,SIM,0,PAGO,3
1745,1285.0,30,F,XX,Mercado,10,2,R$400,R$ 30,não,0,,4
1746,1148.0,,, sp ,eletronicos,999,2,300.0,0,,1,,10
1747,1405.0,,  M,PE,ELETRONICOS,25,8,quatrocentos,25.5,sim,1,cancelado,10
1748,1977.0,trinta,F,ce,Casa,,3,200,25.5,sim,0,cancelado,1
1749,1455.0,42,Feminino,SP,Roupas,10,3,R$400,20,não,0,cancelado,4
1750,1799.0,,,XX,Roup@,999,6,300.0,,não,0,cancelado,10
1751,2012.0,55,  M,PE,ELETRONICOS,-5,6,300,,,1,cancelado,2
1752,1783.0,25,M,SP,Eletronicos,-5,1,quatrocentos,R$ 30,,0,pago,10
1753,1459.0,25,Masculino, sp ,,,1,0,0,sim,0,,3
1754,1737.0,trinta,F,SP,Roup@,999,6,quatrocentos,0,sim,0,pendente,1
1755,1508.0,30,Feminino,SP,Roupas,10,8,quatrocentos,25.5,,sim,PAGO,
1756,,35,  M,XX,eletronicos,0,100,150,20,SIM,1,pendente,0
1757,1113.0,30,  M,CE,Casa,0,4,quatrocentos,10,Sim ,cancelado,pago,1
1758,1748.0,55,m,XX,mercado,25,6,R$ 400,20,nao,cancelado,pendente,4
1759,1360.0,55,  M,ce,roupas ,10,3,300,10,SIM,0,pendente,2
1760,1340.0, 35 ,Masculino,CE,Roup@,,4,50,,NAO,nao,cancelado,3
1761,1769.0, 35 ,, sp ,Roup@,-5,100,200,25.5,NAO,0,,0
1762,1760.0,35,,XX,Mercado,15,1,R$400,20,Sim ,cancelado,pago,0
1763,1968.0,30,  M,CE,eletronicos,0,5,300,0,nao,1,pago,4
1764,1448.0,trinta,Feminino,,Roup@,25,8,300,R$ 30,não,sim,pendente,0
1765,1834.0,18,F,XX,Mercado,2,3,300.0,gratis,NAO,1,,4
1766,1310.0, 35 ,Feminino,CE,Roupas,5,2,,0,não,0,pendente,0
1767,1261.0,30,,RJ,,2,2,200,,não,0,PAGO,0
1768,1405.0,42,F,ce,Roup@,,1,300,R$ 30,SIM,nao,pago,0
1769,1142.0,25,M,PE,Casa,,5,100,10,não,nao,cancelado,10
1770,1341.0,25,Masculino,SP,Eletronicos,25,3,200,25.5,Sim ,1,cancelado,4
1771,1243.0,30,Feminino,CE,roupas ,999,8,150,20,SIM,1,cancelado,3
1772,1489.0,35,m,PE,Roupas,15,1,200,,,1,,0
1773,1011.0,trinta,,XX,mercado,2,100,R$400,,,1,,1
1774,1560.0,,  M,PE,eletronicos,15,2,200,25.5,Sim ,1,pago,2
1775,1041.0,55,F,,eletronicos,-5,0,150,25.5,,0,pago,10
1776,1677.0,35,  M,,eletronicos,5,4,150,10,não,0,cancelado,
1777,1593.0,30,M,,Casa,5,6,0,25.5,NAO,0,pago,4
1778,1133.0,trinta,,ce,,0,100,quatrocentos,20,nao,0,cancelado,0
1779,2090.0,trinta,  M,CE,,,8,150,,não,0,PAGO,10
1780,2030.0,30,Feminino,,Roupas,10,0,150,0,Sim ,1,PAGO,3
1781,1947.0,22,F,SP,Roup@,-5,8,R$400,25.5,sim,0,PAGO,10
1782,1072.0,25,m, sp ,Casa,,2,,20,,sim,pendente,1
1783,1398.0,30,M,ce,Mercado,,100,150,20,sim,0,pendente,4
